label,type,domain
1,ramdo,gqmkwiaoecgioees.org
1,matsnu,cracktowerproposereducebehave.com
1,conficker,yassnpi.nl
1,kraken,mxqpqrkmd.tv
0,alexa,srchmgrb.com
0,alexa,ki-topo-ka.com
0,alexa,smallwerldglass.com
1,tinba,oofvkldeemup.ru
0,alexa,redflag.org.au
1,rovnix,8kbjc2rrdwl8aifk6v.com
1,suppobox,threehurt.net
1,suppobox,christobelstrudwick.net
1,padcrypt,adkobdmlfeelfdef.org
1,rovnix,1nqsebkcyfauqwdcny.net
1,murofet,dvc39c59o11hwo11kypqiwo61fwdqawbwmxhz.info
1,murofet,dulvmyare41ctf32braxjscuksfqhweua17.info
1,emotet,leijtigmgrkwsewy.eu
0,alexa,tahseen-team.net
0,alexa,404.digital
1,gozi,sempersedsoliusma.com
0,alexa,bogdanalupoaie.ro
0,alexa,coolimaging.tumblr.com
0,alexa,moyaspina.com
1,pushdo,vatqicmi.ru
1,murofet,bxjzeskqd40cvj56d30e21ntp32oxnqc39hzm39.biz
0,alexa,anukoo.com
0,alexa,byksenia.myshopify.com
1,corebot,o6w8ity8opoba0qps050o03.ddns.net
1,gozi,etiaminfernusoperantur.com
1,qadars,g2ouomcm82cq.net
0,alexa,zhuwei.me
1,rovnix,gokzrairqlchqmlhny.biz
1,ramdo,aeukmiuokqqumism.org
1,rovnix,2vis2dkby1f8qgoi2h.ru
1,murofet,usrumqqqvztrjqt.biz
0,alexa,capitalplastics.com
1,fobber,vgyvwxcbvd.com
0,alexa,onliveserver.com
1,vawtrak,gaculsutu.com
1,kraken,fbrbqdknk.yi.org
0,alexa,tyr02.ru
1,pykspa,cyaufsiugkeq.info
0,alexa,culturedcoffeeco.com
1,qadars,ugysyku8ewaw.org
0,alexa,ledsitling.pro
1,pykspa,kckrowiq.biz
1,cryptolocker,jfwsmuuhhfxses.biz
0,alexa,globalicp.com
0,alexa,gurahlendir.blogspot.com
0,alexa,duke.edu
1,ranbyus,jcukwaiqiwgmtccuf.net
1,vawtrak,modohwotd.com
0,alexa,rpro.eu
1,nymaim,same-failing.net
1,murofet,pqiyhyitivgsdtgzp32h44i55d50avm49ovps.ru
1,ranbyus,fdxwukmlemcdbegrb.cc
0,alexa,crushthecpaexam.com
1,rovnix,4nktcdbxesr68dnm7f.ru
1,gozi,suaigiturfacilequamnummo.com
1,kraken,ifgjsfjwo.dyndns.org
0,alexa,crurestoran.eu
1,emotet,bgmtjldsebhhvtxs.eu
0,alexa,gwarlingo.com
1,pykspa,igfqca.info
1,gozi,contratimneglsualia.com
1,qadars,8i868u8e4yk2.top
1,kraken,eacnzjqda.dyndns.org
0,alexa,evenfinancial.com
0,alexa,fhnews.ir
1,dircrypt,ayrrjjylr.com
0,alexa,oracionesfamilia.com
0,alexa,eyeglassdirect.com
0,alexa,swanlake.co.jp
1,suppobox,southoctober.net
1,kraken,cfgetlwtoaq.cc
0,alexa,sexviptube.com
1,matsnu,saltspenddumpdeterminecream.com
1,conficker,fzbuefbz.com.do
1,dircrypt,henffaoe.com
0,alexa,cpahero.com
0,alexa,osijek031.com
1,simda,siryfyby.info
0,alexa,jjidc.com
1,pykspa,wfichenansnan.org
1,gozi,paestremaneretcausamma.com
0,alexa,businessownerspace.com
0,alexa,vama.biz
1,vawtrak,awitsurni.com
0,alexa,veooz.com
1,pushdo,buxvifup.ru
1,rovnix,uymjph6jiwyjy66fne.net
1,nymaim,syndicationeuropean.mo
1,emotet,upsgkrhgobfsrila.eu
1,gozi,christimfitculpam.com
0,alexa,ilumea.pl
0,alexa,keramikbedarf.de
1,ranbyus,ynmiapgokhspic.pw
0,alexa,musicandbands.co.uk
1,corebot,s0stm0qfobubqbs.ddns.net
0,alexa,allied-media.com
1,conficker,gtyhse.ie
1,kraken,wnpxezvhw.com
1,matsnu,waveinvitequotelipwaterdisappointed.com
0,alexa,heidioehlmann.de
1,nymaim,unifiedfrozen.name
0,alexa,mayornaijablog.com
1,pykspa,wvfuwufqbex.org
0,alexa,napower.com
1,nymaim,simplycooking.lv
0,alexa,proficosmetics.ru
0,alexa,miramarcaribe.com
1,matsnu,networkcookattractsoilavoid.com
1,rovnix,u6anbi3m7onn8dutc2.net
0,alexa,datenblatt-pdf.com
1,nymaim,webmasters-equivalent.ru
0,alexa,drlor.online
0,alexa,mmbreakingnews.com
1,murofet,mziwe41n10d60h44hqo41mrori65d30cwl58m69or.ru
1,dircrypt,vydftxyqzwaihhil.com
0,alexa,s238310384.onlinehome.us
1,rovnix,k11hitnh7iib4j4qci.com
0,alexa,badpolit.ru
1,ramdo,skawqwqocmeuigow.org
0,alexa,virtual-bubblewrap.com
0,alexa,elblogdemara5.blogspot.com.ar
0,alexa,mawareeth.net
0,alexa,baserltd.com
0,alexa,vital90days.es
1,emotet,vswtyxbyfmdbhkcj.eu
0,alexa,cardpaymentoptions.com
0,alexa,doornotwo.com
1,ranbyus,qnwddakdgimifkbie.cc
0,alexa,slawomirambroziak.pl
0,alexa,catholictimes.org
0,alexa,zionmarket.com
0,alexa,jdcoem.ac.in
0,alexa,tugaplay.site
0,alexa,uneripro.com
0,alexa,esolhelp.com
1,qadars,68mwm42gi0iw.org
1,tinba,qypghhkksjui.com
1,pushdo,banlifoj.ru
1,tinba,cdlqymtiytsu.in
1,conficker,acbedsed.nf
0,alexa,chunk17.tumblr.com
1,ranbyus,jbmtckktkwridwwcs.pw
1,symmi,ehovivqode.ddns.net
0,alexa,solentbay.com
0,alexa,mayracabrera.wordpress.com
0,alexa,fiung.it
1,corebot,q4up12u6af72k2s.ddns.net
1,pushdo,buxfeoci.ru
1,conficker,elhom.mu
1,dircrypt,zswyqbrvplekrnff.com
0,alexa,saunaya.com
0,alexa,presstz.net
0,alexa,propertyportalwatch.com
0,alexa,kiekko-tiikerit.fi
1,murofet,hrlxtwsvweznqjr.com
0,alexa,seksxxx.net
0,alexa,pinla.com
0,alexa,nordcloud.com
0,alexa,westmanjams.wordpress.com
0,alexa,coavalladolid.com
0,alexa,siamintelligence.com
0,alexa,ndkdenver.org
1,conficker,yudmmdq.net
1,dircrypt,knqrfnjgmrfxr.com
0,alexa,photoid.eu
0,alexa,gescom.it
1,gozi,propotestatemepis.com
0,alexa,pancreatit.info
1,necurs,hlbmkrul.so
1,conficker,doeuq.tc
1,vawtrak,gehisdofaw.com
1,rovnix,4b7t4mlkes3qak8uh5.net
0,alexa,crimsonfeatheredraven.tumblr.com
0,alexa,everardoherrera.com
1,conficker,ewiwuvem.be
1,emotet,ajxsforulrjeoiyw.eu
0,alexa,keystonefermentationsupply.com
1,pykspa,jtromgn.com
0,alexa,arlingtonanatomy.wikispaces.com
1,necurs,cktklfxyqoodiqveiao.ki
0,alexa,asianeuphoria.com
0,alexa,emf-asso.com
1,corebot,it50ox58mha85xqtmhovwly.ddns.net
1,dircrypt,bwfexqgm.com
0,alexa,enricomiceli.com
1,gozi,preceptaetiamsi.com
1,ranbyus,wditogmfnxvtbtfey.su
1,ranbyus,sjmdkkvqeqhwmstmw.com
1,cryptolocker,jsoyeijbgcgpmu.co.uk
0,alexa,ptonthenet.com
1,pushdo,xeiheabo.ru
0,alexa,superingresso.com.br
0,alexa,lapalomahoy.uy
0,alexa,parmigiano-reggiano.it
0,alexa,nabilaherbal.com
0,alexa,eurovea.sk
1,murofet,wqniwzqsootexq.biz
0,alexa,thehungrymum.com
1,matsnu,biteseparateprintdigresolve.com
0,alexa,therinks.com
1,pykspa,nntufkn.com
1,vawtrak,isacgef.com
0,alexa,nicontrols.com
0,alexa,spanishhackers.com
0,alexa,hivebrite.com
1,pushdo,bokwanri.ru
0,alexa,gc-rp.net
0,alexa,hondacityclub.com
0,alexa,sport-bittl.com
1,ramnit,lfirvgtlhjppqt.com
0,alexa,prognos.com
0,alexa,neighborsdaughters.tumblr.com
1,qadars,gy4mcmk6k2g6.top
0,alexa,rpistudygroup.org
1,corebot,14st7xs6cn5he2w.ddns.net
1,murofet,frhtm39gqgwbyhze51jwm29f42p32j26jra27m29.ru
0,alexa,manitoucloud.com
0,alexa,loteria.com.ec
0,alexa,matteomartinelli.net
0,alexa,kaiakater.com
0,alexa,scrill.com
0,alexa,satdl.com
1,tinba,emqyquttoodw.com
1,conficker,dejwx.nl
0,alexa,katawa-shoujo.com
0,alexa,mykannadawap.net
1,padcrypt,oafdnbfoklfodkea.eu
0,alexa,myhcch.com
1,symmi,liargooq.ddns.net
0,alexa,punchcardmailer.com
1,tinba,jpffdyeqppqr.biz
0,alexa,elleesse.com
1,symmi,afvoliovaks.ddns.net
0,alexa,hemligkontakt.com
1,fobber,fiphksndhx.com
0,alexa,ljevak.hr
1,rovnix,dsfoy8vf44er5ydg3w.net
0,alexa,tacticaltailor.com
0,alexa,bestwapi.com
0,alexa,2analyze.net
0,alexa,ebarrito.com
0,alexa,pornexa.com
0,alexa,marconetworking.com
1,cryptolocker,mvmygpkiyjqcifu.org
0,alexa,casabemfeita.com
1,qadars,q4icmwi8y4uk.org
0,alexa,suiteonestudio.com
0,alexa,cadco.co.za
0,alexa,green-offizin.de
1,ranbyus,qwlubuiewroxctgbv.su
1,pushdo,rildugto.ru
0,alexa,trackspecauto.com
0,alexa,alpha-zawgyi-download.blogspot.com
1,suppobox,richardinejessamyn.net
1,corebot,ypupmbwjy0qfg0gpax7.ddns.net
0,alexa,esn.no
0,alexa,yamahashop.kz
0,alexa,nomnomnow.com
1,necurs,lcslapgdmtft.eu
1,simda,nagebof.info
0,alexa,programmok.net
1,dircrypt,tnngbavujkuyiukrwmk.com
0,alexa,hathwaybroadbandchennai.co.in
1,ranbyus,akocordepthbkbmyt.tw
1,qadars,gq02824m8a0u.top
1,symmi,avaxotka.ddns.net
0,alexa,aprelevkas.ru
1,murofet,skmzayrmvnvesxrkhofybmca.biz
0,alexa,pharma-gdd.com
1,corebot,703hm4if5rc03vybu4i.ddns.net
1,simda,kejuwyx.info
1,symmi,ufcedeihqod.ddns.net
1,matsnu,dogageinvitediscussavoid.com
1,cryptolocker,mdfyhhcevwew.net
1,simda,qeduka.info
0,alexa,5277.cc
1,gozi,disputabunturcanonum.com
0,alexa,iahs.info
0,alexa,ovweb.fr
1,tinba,bfwxdgjqtdcc.in
1,dircrypt,ywznusiym.com
1,suppobox,jeannettemurgatroyd.net
0,alexa,rnamedical.pt
0,alexa,spelunkyworld.com
0,alexa,dom2-fany.ru
0,alexa,iant.in
0,alexa,abic.co.jp
0,alexa,viacorretor.com.br
0,alexa,ufo-everyday.com
0,alexa,huielaw.com
1,padcrypt,folekncoobfamfdc.com
1,simda,ganykuw.com
1,suppobox,groupdare.net
0,alexa,kohantering.se
1,fobber,zxfrqyfavp.com
0,alexa,3gpxxx.blogspot.co.id
0,alexa,trackwrestling1.com
0,alexa,squishcandies.com
1,padcrypt,bafodkkfkbaokcfc.co.uk
1,ramnit,dqbauboq.com
0,alexa,rock945.com
0,alexa,bluemedora.com
1,corebot,1vcv5ds6snkv7fifw2qt1bi.ddns.net
0,alexa,winkeler-bau.de
0,alexa,catawbacountync.gov
1,murofet,lojrmozmkowmsvth.net
0,alexa,tarifbestellen.de
1,tinba,yofrmddmfiij.com
0,alexa,changathi.com
0,alexa,icdlist.com
1,conficker,akozcem.co.kr
1,necurs,dnsdehnb.ir
0,alexa,pornotsontes.com
0,alexa,tmelectronics.co.za
0,alexa,vir-news.com
1,murofet,mtbwf32m59cqaxdsm69f32brdrdvayi35aze11.com
1,fobber,oefcakqedj.com
1,kraken,cjmxdcch.tv
0,alexa,santamaria.ind.br
0,alexa,concardis.com
1,ramnit,yxfunuexuy.com
1,cryptolocker,edikgmilnwlaa.info
0,alexa,pdfjoin.com
0,alexa,fawryabukabir.blogspot.com.eg
0,alexa,freetrailer.com
0,alexa,bom.mu
1,pykspa,ayuigueoya.info
1,qadars,2cao6wmgyc2g.net
0,alexa,pragentemiuda.org
0,alexa,printer-driver.net
0,alexa,fortworthfoodandwinefestival.com
1,corebot,1xq0e8wrsh7f5ba.ddns.net
1,cryptolocker,gjsmmqujbskjnu.co.uk
1,gozi,pretchristiani.com
1,ramdo,qgakaswkiukqkycu.org
1,kraken,gksbzzbsgy.cc
1,vawtrak,folirgafda.com
1,pushdo,cucoxirs.ru
1,suppobox,spotallow.net
1,simda,lykyfyx.com
0,alexa,strokesplus.com
0,alexa,benum.no
1,necurs,hwusrytltsaxwrnbkrxsb.ms
1,suppobox,spokecome.net
0,alexa,leporn.xyz
1,vawtrak,islumoww.com
1,padcrypt,meafoamkelbcncno.co
1,nymaim,religionscope.biz
1,emotet,hjtwtvpvylncuwmb.eu
0,alexa,akneforum.de
0,alexa,haiduk-d.blogspot.de
0,alexa,buyleadcraft.com
1,ramdo,aaegooqmymsyiuam.org
0,alexa,creditunionsonline.com
1,symmi,rouhfoteupoxu.ddns.net
1,emotet,onaaktdtgokbhagq.eu
1,dircrypt,zqoumjlncu.com
0,alexa,juansopale.es
0,alexa,tskupdates.com
1,rovnix,nvpg8a6axus5ek2hjs.biz
1,gozi,gratiassuelocutus.com
1,fobber,eagkjqmsei.com
0,alexa,linetw.blogspot.com
1,kraken,avqlne.net
1,dircrypt,dyfqbacgsd.com
1,corebot,ingva2wlk8cjw4c0o0u81fi.ddns.net
1,fobber,dpuumdqnkg.com
1,ramnit,ygjjniorguonm.com
0,alexa,metrotraintimings.com
1,vawtrak,lufenna.com
0,alexa,steammoney.com
0,alexa,foodfindo.com
0,alexa,lesjardinsdedavid.com
0,alexa,theblacklightengineroom.wordpress.com
1,dircrypt,rzxaxlaembia.com
0,alexa,xfotze.com
0,alexa,keshsan.com
0,alexa,wloeser.com
1,necurs,vmrbrvdrxwfst.ug
0,alexa,cardinalreps.com
0,alexa,yourfish.ru
1,corebot,wvc6at7pcxcxctu.ddns.net
1,fobber,drelzqognj.com
1,ranbyus,ktwpviluovbctqxbe.tw
1,kraken,ltztjtr.mooo.com
1,fobber,kwlczsyzmf.com
1,symmi,daekfiqaofboh.ddns.net
0,alexa,volnistye.ru
1,kraken,hwseei.mooo.com
0,alexa,aitcom.net
1,ramdo,mciisiyssggusgeo.org
0,alexa,fukugyou-annai.com
1,rovnix,qrvcd7g2x72b34bbfd.ru
1,suppobox,withinmanner.net
1,gozi,usuautemomministerio.com
0,alexa,life114.co.kr
0,alexa,hillandponton.com
0,alexa,superfiestaweb.com
0,alexa,unia.be
1,matsnu,sporttreeiceprovidefishchallenge.com
1,cryptolocker,wdqtcwokvbbjxu.ru
1,corebot,mbkxwrc2obyxmxy.ddns.net
1,gozi,perdocendimaledictus.com
1,fobber,tfkkdpxnxk.com
0,alexa,sourdough.co.uk
1,tinba,fnrrixuuxcpq.com
1,rovnix,tobm8vencv64sha37w.com
0,alexa,bunnyluv.com
0,alexa,vogelpension-blankenheim.eu
1,conficker,xelprca.es
1,emotet,pxmaainspnohtgyk.eu
0,alexa,clarisbanca.it
1,ramdo,sosiiymisiyuqees.org
1,nymaim,thursdayprojects.ch
1,dircrypt,hhighkqqoxiagnpqnrg.com
0,alexa,zoyathinks.blogspot.ca
1,pykspa,kummyaiq.biz
0,alexa,opendi.co
0,alexa,com-ciao.com
1,emotet,nfgneauxqrrbvuqv.eu
1,conficker,grwnxqzqc.com.pr
0,alexa,disk-studio.ru
0,alexa,mvuljevas.com
1,simda,vofoji.info
1,cryptolocker,xkdjicftgojvqr.com
0,alexa,damadesalto15.blogspot.com.br
1,murofet,jfuwxdionytnmvworaybawkqgi.org
1,vawtrak,fulocwu.com
1,ranbyus,bpjumrukqfqtmpacc.net
0,alexa,mhmtyc.com
1,ramnit,yonahsqvnlvud.com
0,alexa,fieldfisher.com
1,pushdo,ceamugei.ru
0,alexa,keb.co.uk
1,corebot,1fcdkbmderm01jivuh3t3pi.ddns.net
1,qadars,2gq8ike8qois.top
0,alexa,baysidehotel.gr
0,alexa,primeraplus.com.mx
0,alexa,standtogether.my
1,emotet,lxskwfendifqvuya.eu
1,corebot,qhy6wvsvsvctivmn5bc.ddns.net
0,alexa,dispensary33.com
0,alexa,goebel-hotels.com
1,dircrypt,bpnjqvispebyd.com
1,ranbyus,enfscxuhxnyanolqh.su
1,symmi,uvhetanao.ddns.net
1,nymaim,relationinbox.su
0,alexa,rammfence.com
0,alexa,elcomercio.com
0,alexa,videotube.me
0,alexa,aro-market.ru
0,alexa,boostseo.com
0,alexa,chimpomparty.com
0,alexa,schaer.com
1,suppobox,southpast.net
0,alexa,historiadobrasil.net
0,alexa,musicabella.jp
1,corebot,kv1j74u2oj1dsxa6m2m.ddns.net
1,suppobox,uponsuch.net
0,alexa,cutwave.com.br
0,alexa,tsubasa-note.blog
1,gozi,papatemporefacere.com
1,fobber,ivvbahawwf.com
1,ramdo,gqeqcicoomsguysu.org
1,dircrypt,ysxrercemarqmbohp.com
1,fobber,vkghuobpad.com
0,alexa,nsra.org.uk
0,alexa,timpanisticks.com
1,nymaim,thumbs-groups.com
1,vawtrak,melohguf.com
1,padcrypt,cldckaabnnofdkdb.co.uk
1,fobber,mjfhtglhqg.com
1,pushdo,weamufor.ru
1,pushdo,heovilke.ru
0,alexa,uklabels.com
1,ramnit,yqtoxfjwpfn.com
1,ramdo,usweksiekocaowcg.org
1,vawtrak,egnicusdumu.com
0,alexa,arcwindowfilms.com
1,fobber,jkrnxoxdjq.com
0,alexa,shixon.blog.ir
0,alexa,eperto.com
0,alexa,iaomt.org
0,alexa,broughamfootclinic.co.uk
1,tinba,hkfhexwgtgld.space
1,ranbyus,xdnutcgrlbdkqakwy.pw
0,alexa,tv-angebote.de
1,pushdo,mafjuphu.ru
0,alexa,indianakhbar.com
0,alexa,drwp.de
1,gozi,papamultidixit.com
1,simda,vofodet.info
1,nymaim,weblog-designated.cn
0,alexa,nobita.vn
0,alexa,ergo.de
0,alexa,mirren.com
0,alexa,aztecsoftware.com
1,padcrypt,llffabnfbomefbce.co.uk
0,alexa,kalcek.si
1,ranbyus,lkglmgaynpixwcfqi.tw
1,kraken,sxbdxixxsp.dynserv.com
1,kraken,lkoclr.dyndns.org
1,qadars,awy8ioak20m8.net
0,alexa,sanabad-ai.ir
1,necurs,yloyeoptayptvvtgi.bit
0,alexa,ictaxi.ir
0,alexa,dreamhomesource.com
0,alexa,cinemalivre.net
0,alexa,reek.github.io
0,alexa,jeffjjohnston.github.io
1,vawtrak,edacwatl.com
0,alexa,dpjkbnoblesse.online
0,alexa,cbu.edu.zm
1,dircrypt,mnkvaueodskoickzgavz.com
1,gozi,ordinariovenie.com
1,murofet,myk27a57bviqbybzdydzh24dtdwn40m39pql48.net
1,nymaim,spokeninkjet.net
0,alexa,datascoutpro.com
0,alexa,projects-raspberry.com
1,symmi,ecrauculur.ddns.net
0,alexa,elblogdedmc.blogspot.com.es
1,symmi,orelagmei.ddns.net
1,ramnit,isbgyambvktflgofowf.com
0,alexa,smtimes.ru
0,alexa,documentary-movie.com
1,tinba,pgojydtxofch.net
1,ramdo,usgquicgeowqaawi.org
0,alexa,carbonflows.com
1,ranbyus,kpgrttuldobhrtaxe.net
0,alexa,abiummi.com
1,kraken,qwwjeqq.cc
1,conficker,exrcormpr.cd
1,murofet,avfve51buj56mxb38iqavjupxh14cwdxkrnu.com
0,alexa,timetoplayrentals.com
0,alexa,keithrozario.com
0,alexa,networkempire.com
0,alexa,zglww.net
0,alexa,miykaa.livejournal.com
1,vawtrak,gereddifun.com
1,rovnix,7rg6ubilt1miifkzbx.net
1,emotet,swhwvwyhyodnwlte.eu
0,alexa,mindshakes.com
0,alexa,anamedia.az
0,alexa,conversationdriver.com
1,murofet,oomfnwmmeplnoij.com
1,emotet,axtvtwdjxcwurhqf.eu
1,suppobox,temperancesamuelson.net
0,alexa,facacomarduino.info
0,alexa,akchalupa.cz
0,alexa,soft-babez.cc
0,alexa,ddalbe69.com
1,pykspa,zrjjgf.net
0,alexa,idman.com.az
0,alexa,dmacc.edu
0,alexa,faketoftad.com
1,corebot,ofsjid58anet76ojmro6mri.ddns.net
1,nymaim,tradition-ralph.com
1,pushdo,mixodove.ru
1,padcrypt,edakalbbnkbdeedd.net
1,corebot,i0125dwlat7b5ta0i2c.ddns.net
0,alexa,young-dreams.com
1,conficker,epguemhpy.at
1,ramnit,bnmwtrjn.com
1,corebot,mrep5vob7tw8sdwtcvi.ddns.net
0,alexa,pneus-online-suisse.ch
1,ramnit,dgfoogfhp.com
0,alexa,poleculture.net
0,alexa,sinningpaladin.tumblr.com
1,necurs,oaoaaloegapiiwnjyp.co
0,alexa,weizhang8.cn
0,alexa,preferredmeasure.com
1,simda,bonajuko.info
1,ramnit,ctkqegubiswvteyvtk.com
1,murofet,ntirfyitgqkviql18hxmvkwhveqbzm49hu.info
0,alexa,oboi-store.ru
1,pushdo,horokgic.ru
1,tinba,uehcginkphgg.ru
0,alexa,loncat.in
0,alexa,nationaltoday.com
1,tinba,vssxhkffxcoy.com
1,matsnu,fearinterestedstanddiscover.com
0,alexa,poketips.fr
0,alexa,wasteskins.com
0,alexa,jkp-ads.com
0,alexa,birdwatching-bliss.com
0,alexa,healthreports.de
0,alexa,ritchiewiki.com
1,gozi,domitemesset.com
0,alexa,schusters.ru
1,necurs,itcwbeurecnxfbx.biz
1,murofet,gunyb38jsf12osh14e51nxk47d20l28oqk27ayl48.org
0,alexa,dongabeauty.vn
1,symmi,ombiabokceogi.ddns.net
0,alexa,risingeagles.mobi
1,ramdo,qgyeqyqskackmgqm.org
0,alexa,ishifts.com
1,matsnu,uncleachieveclubdepositclub.com
0,alexa,tyme.ru
1,padcrypt,mallobndfmaabnac.info
1,matsnu,sortlandassumeplaceprofit.com
0,alexa,unioneamicidelcaneedelgatto.it
0,alexa,mycareerlift.com
0,alexa,acisky.com
1,pushdo,seojupla.ru
0,alexa,isurveyworld.com
1,cryptolocker,wttctmicaligeh.biz
0,alexa,lysergamidebasket.com
1,gozi,concessasnmalletprimis.com
0,alexa,abansgroup.com
0,alexa,p800.net
0,alexa,vresp.com
0,alexa,rfgenealogie.com
0,alexa,cogly.net
1,cryptolocker,wwxmsyhmtoaf.co.uk
0,alexa,ecocitycraft.com
0,alexa,cheapstuff.com
0,alexa,eflow.es
0,alexa,signosvitales20.com
0,alexa,freedomfastlane.com
1,gozi,contractquamqudocetene.com
0,alexa,5br-3agel.com
0,alexa,amalalamuddinstyle.wordpress.com
0,alexa,elementarno-tv.com
0,alexa,insurances-money-blog.com
1,ramdo,skwggeicquuacgkw.org
1,nymaim,riding-italian.wtf
1,tinba,vuclpwdttkjr.info
1,padcrypt,abcfafkacfackadc.co
1,tinba,utrqqyrnvjys.com
0,alexa,preschoolmom.com
1,pushdo,pozweisu.ru
1,ramnit,eolomdbbquir.com
1,pushdo,soceocan.ru
1,murofet,hui25huo31pwcsi65ero61owk67nulznvd10nx.net
0,alexa,mediaforce.cn
1,cryptolocker,raffyhijtlsgsi.org
1,nymaim,troydelivers.xyz
0,alexa,exposedontape.xxx
0,alexa,labporn.com
1,pushdo,dirqirpa.ru
1,pushdo,pomandug.ru
0,alexa,sesaga.ru
1,pushdo,fupfeaka.ru
0,alexa,opkan.net
0,alexa,bonvancctv.com
1,rovnix,3zxsvpb46docct8pqi.com
0,alexa,fifasoccergame.net
0,alexa,mub-salzburg.at
1,ranbyus,wdctmydfwnikepfkr.cc
1,pykspa,yrdbjufqbex.org
1,tinba,royvwpmmpyir.su
0,alexa,pgathleticclub.com
0,alexa,xivo.io
0,alexa,oceanspray.com
0,alexa,ongig.com
0,alexa,tuckermax.com
0,alexa,cada.fr
1,emotet,dumpxijhsxliqclx.eu
1,simda,gaqyp.eu
0,alexa,urca.br
0,alexa,al-watania.com
1,kraken,dxhzqe.dynserv.com
0,alexa,elemzeskozpont.hu
0,alexa,historyofcirebon.id
1,rovnix,723zcyi27u5upnxhjy.cn
1,symmi,oqagigexuvciaca.ddns.net
0,alexa,letsjumpmobi.com
0,alexa,onlinebookz.ru
0,alexa,bateriasparamovil.es
0,alexa,archiver.co.uk
1,dircrypt,uqgqzeedwc.com
1,ramnit,lhmirpgebaooetcg.eu
1,fobber,pqptmriooh.com
1,tinba,hooogxruejct.info
0,alexa,quadrinhosazuis.com
1,murofet,e31oyf12byo11m29n40kzp52c29fwjtg53ouowix.org
0,alexa,brazykicks.com
0,alexa,ambientebrasil.com.br
1,ramdo,iqcukuwsccgeeyqo.org
0,alexa,turbooz.com
1,matsnu,rockbecomeringmeetdisappointed.com
1,fobber,qyorbbjyqn.com
0,alexa,speakerdesignworks.com
0,alexa,decofa.ir
0,alexa,bedfordhistoricalnh.org
0,alexa,9yaocn.com
1,emotet,gexfmtlbruqfgpuk.eu
1,corebot,16afirmn7nm0y2ixmpg.ddns.net
0,alexa,saltoagulha.com
1,symmi,fuivinrotev.ddns.net
1,vawtrak,mulorgatl.com
1,conficker,ejakkwck.com.mt
0,alexa,mlsegy.com
1,symmi,huodsiwoo.ddns.net
0,alexa,shallwetalk.co.kr
0,alexa,mahdiarstone.com
0,alexa,yasuragi.se
1,murofet,souukgnpmpomysye.biz
0,alexa,apelearn.com
0,alexa,tungwahremoval.com
1,corebot,wnota0evojcxmtenmfa.ddns.net
0,alexa,tmimgcdn.com
0,alexa,yhnwfqqveriest.online
0,alexa,tesy.com
0,alexa,hsdyn.com
1,vawtrak,ilirwufs.com
0,alexa,izakvisioncenter.sk
0,alexa,breizh-info.com
1,murofet,kymzg13pzmqk47ozhyb38n30irg23h24jravj36.net
1,murofet,kxtkjcvjtepmvvwn.info
0,alexa,bikehotels.travel
1,conficker,elwmqfl.ag
0,alexa,kic-kainan-hsp.jp
0,alexa,belloo.date
0,alexa,treeofsaviorgame.com
1,emotet,krkinfysnnddsdmy.eu
0,alexa,skytat.fi
0,alexa,pornapps.com
1,ramdo,ciuecgeykoayywgo.org
1,simda,fobiqab.su
0,alexa,vucfyn.dk
1,ramnit,hhuejcqdbjrnv.com
0,alexa,yarkistudio.com
1,tinba,jicmpjbyrfvy.biz
1,emotet,ugduwvpyacdaufkm.eu
1,nymaim,wirelicence.net
1,symmi,qiokiwmaul.ddns.net
1,tinba,ilijrwcppewp.biz
0,alexa,belonika.livejournal.com
1,gozi,institutarobertmartino.com
0,alexa,radiopalermocentrale.it
0,alexa,cwyuni.tw
0,alexa,responster.com
1,kraken,uvbrvlbptdc.cc
0,alexa,gostudy.mobi
1,matsnu,medicinediewheeldoubtstudy.com
1,dircrypt,zryasukgerbwfdh.com
0,alexa,pnl.info
1,tinba,ddxyyqhghomf.pw
0,alexa,moraigthestore.com
1,fobber,drlgikcevv.com
1,dircrypt,vvcrjplbvwctmtxuhym.com
0,alexa,dentalkart.com
1,suppobox,christopherarabella.net
0,alexa,faultlinebar.com
1,necurs,nwyaclykibdgtdjgff.ir
1,simda,gatyhab.com
1,pushdo,vilgirhu.ru
0,alexa,colegiosantamonica.com.br
0,alexa,repre.sk
1,ramdo,qksuqosswokscieo.org
0,alexa,lafontaine.net
1,dircrypt,qysvenjgtk.com
1,pykspa,lwlkjifox.cc
0,alexa,ministeriodelacultura.gob.ve
1,fobber,jsqutvuoho.com
0,alexa,tvobgyn.com
1,dircrypt,ocltdgpmnef.com
1,nymaim,vitalministry.org
0,alexa,singaporeautos.net
0,alexa,4referee.com
0,alexa,intertek.com.cn
1,ramdo,aawmceseksauuuuc.org
0,alexa,mcgarrybowen.com
1,ramnit,gooiarociurup.com
0,alexa,routeplannermaps.com
1,fobber,ukwgcfdsfd.com
0,alexa,onregional.ca
0,alexa,shayangasht.ir
1,murofet,tspmjkjprseqlzovuslyhbiin.info
1,fobber,okvkaletce.com
1,simda,volyruk.com
1,emotet,iktbpvjyvlupusrq.eu
1,pushdo,toqwerug.ru
0,alexa,bcr-leasing.ro
0,alexa,redikersupport.com
1,ramdo,skgqucquggoocymo.org
1,ramdo,emkgwcoemqaqccaa.org
